[2026-08-10T13:17:16.874Z] COMPANY: "20 Microns Limited" | QUERIES: ["20 Microns Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.133Z] COMPANY: "CG Power and Industrial Solutions Limited" | QUERIES: ["CG Power and Industrial Solutions Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.135Z] COMPANY: "Chalet Hotels Limited" | QUERIES: ["Chalet Hotels Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.136Z] COMPANY: "Chambal Fertilizers & Chemicals Limited" | QUERIES: ["Chambal Fertilizers & Chemicals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.139Z] COMPANY: "Chembond Material Technologies Limited" | QUERIES: ["Chembond Material Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.141Z] COMPANY: "Chembond Chemicals Limited" | QUERIES: ["Chembond Chemicals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.143Z] COMPANY: "Chemcon Speciality Chemicals Limited" | QUERIES: ["Chemcon Speciality Chemicals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.146Z] COMPANY: "Chemfab Alkalis Limited" | QUERIES: ["Chemfab Alkalis Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.146Z] COMPANY: "Chemplast Sanmar Limited" | QUERIES: ["Chemplast Sanmar Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.147Z] COMPANY: "Chennai Petroleum Corporation Limited" | QUERIES: ["Chennai Petroleum Corporation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.153Z] COMPANY: "Cheviot Company Limited" | QUERIES: ["Cheviot Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.154Z] COMPANY: "Choice International Limited" | QUERIES: ["Choice International Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.155Z] COMPANY: "Cholamandalam Investment and Finance Company Limited" | QUERIES: ["Cholamandalam Investment and Finance Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.155Z] COMPANY: "Cholamandalam Financial Holdings Limited" | QUERIES: ["Cholamandalam Financial Holdings Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.159Z] COMPANY: "CIE Automotive India Limited" | QUERIES: ["CIE Automotive India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.161Z] COMPANY: "Capital India Finance Limited" | QUERIES: ["Capital India Finance Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.162Z] COMPANY: "Cineline India Limited" | QUERIES: ["Cineline India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.163Z] COMPANY: "Cinevista Limited" | QUERIES: ["Cinevista Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.164Z] COMPANY: "Cipla Limited" | QUERIES: ["Cipla Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.165Z] COMPANY: "Clean Science and Technology Limited" | QUERIES: ["Clean Science and Technology Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.166Z] COMPANY: "Clean Max Enviro Energy Solutions Limited" | QUERIES: ["Clean Max Enviro Energy Solutions Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.167Z] COMPANY: "CL Educate Limited" | QUERIES: ["CL Educate Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.168Z] COMPANY: "Chaman Lal Setia Exports Limited" | QUERIES: ["Chaman Lal Setia Exports Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.170Z] COMPANY: "Caliber Mining and Logistics Limited" | QUERIES: ["Caliber Mining and Logistics Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.171Z] COMPANY: "Central Mine Planning & Design Institute Limited" | QUERIES: ["Central Mine Planning & Design Institute Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.172Z] COMPANY: "CMR Green Technologies Limited" | QUERIES: ["CMR Green Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.173Z] COMPANY: "CMS Info Systems Limited" | QUERIES: ["CMS Info Systems Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.175Z] COMPANY: "Creative Newtech Limited" | QUERIES: ["Creative Newtech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.176Z] COMPANY: "Coal India Limited" | QUERIES: ["Coal India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.177Z] COMPANY: "Coastal Corporation Limited" | QUERIES: ["Coastal Corporation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.178Z] COMPANY: "Cochin Shipyard Limited" | QUERIES: ["Cochin Shipyard Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.179Z] COMPANY: "John Cockerill India Limited" | QUERIES: ["John Cockerill India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.181Z] COMPANY: "Coffee Day Enterprises Limited" | QUERIES: ["Coffee Day Enterprises Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.182Z] COMPANY: "Coforge Limited" | QUERIES: ["Coforge Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.183Z] COMPANY: "Cohance Lifesciences Limited" | QUERIES: ["Cohance Lifesciences Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.184Z] COMPANY: "Colgate Palmolive (India) Limited" | QUERIES: ["Colgate Palmolive (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.185Z] COMPANY: "Comfort Intech Limited" | QUERIES: ["Comfort Intech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.186Z] COMPANY: "Compuage Infocom Limited" | QUERIES: ["Compuage Infocom Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.188Z] COMPANY: "Compucom Software Limited" | QUERIES: ["Compucom Software Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.189Z] COMPANY: "Commercial Syn Bags Limited" | QUERIES: ["Commercial Syn Bags Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.192Z] COMPANY: "Container Corporation of India Limited" | QUERIES: ["Container Corporation of India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.193Z] COMPANY: "Concord Biotech Limited" | QUERIES: ["Concord Biotech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.193Z] COMPANY: "Confidence Petroleum India Limited" | QUERIES: ["Confidence Petroleum India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.198Z] COMPANY: "Consolidated Finvest & Holdings Limited" | QUERIES: ["Consolidated Finvest & Holdings Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.198Z] COMPANY: "Control Print Limited" | QUERIES: ["Control Print Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.199Z] COMPANY: "Coral India Finance & Housing Limited" | QUERIES: ["Coral India Finance & Housing Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.201Z] COMPANY: "Waterways Leisure Tourism Limited" | QUERIES: ["Waterways Leisure Tourism Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.202Z] COMPANY: "Cords Cable Industries Limited" | QUERIES: ["Cords Cable Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.203Z] COMPANY: "Coromandel International Limited" | QUERIES: ["Coromandel International Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.204Z] COMPANY: "CORONA Remedies Limited" | QUERIES: ["CORONA Remedies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.209Z] COMPANY: "COSMO FIRST LIMITED" | QUERIES: ["COSMO FIRST LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.210Z] COMPANY: "Country Condo's Limited" | QUERIES: ["Country Condo's Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.212Z] COMPANY: "CP Capital Limited" | QUERIES: ["CP Capital Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.213Z] COMPANY: "Career Point Edutech Limited" | QUERIES: ["Career Point Edutech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.215Z] COMPANY: "Captain Polyplast Limited" | QUERIES: ["Captain Polyplast Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.217Z] COMPANY: "Aditya Infotech Limited" | QUERIES: ["Aditya Infotech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.218Z] COMPANY: "Craftsman Automation Limited" | QUERIES: ["Craftsman Automation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.220Z] COMPANY: "Canara Robeco Asset Management Company Limited" | QUERIES: ["Canara Robeco Asset Management Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.221Z] COMPANY: "Creative Eye Limited" | QUERIES: ["Creative Eye Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.222Z] COMPANY: "CREDITACCESS GRAMEEN LIMITED" | QUERIES: ["CREDITACCESS GRAMEEN LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.224Z] COMPANY: "Crest Ventures Limited" | QUERIES: ["Crest Ventures Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.226Z] COMPANY: "Crisil Limited" | QUERIES: ["Crisil Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.228Z] COMPANY: "Crizac Limited" | QUERIES: ["Crizac Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.229Z] COMPANY: "Crompton Greaves Consumer Electricals Limited" | QUERIES: ["Crompton Greaves Consumer Electricals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.232Z] COMPANY: "Crown Lifters Limited" | QUERIES: ["Crown Lifters Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.233Z] COMPANY: "CSB Bank Limited" | QUERIES: ["CSB Bank Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.234Z] COMPANY: "CSL Finance Limited" | QUERIES: ["CSL Finance Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.235Z] COMPANY: "CSM Technologies Limited" | QUERIES: ["CSM Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.238Z] COMPANY: "Cambridge Technology Enterprises Limited" | QUERIES: ["Cambridge Technology Enterprises Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.239Z] COMPANY: "City Union Bank Limited" | QUERIES: ["City Union Bank Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.240Z] COMPANY: "Cubex Tubings Limited" | QUERIES: ["Cubex Tubings Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.241Z] COMPANY: "Cummins India Limited" | QUERIES: ["Cummins India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.244Z] COMPANY: "Cupid Limited" | QUERIES: ["Cupid Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.246Z] COMPANY: "Cura Technologies Limited" | QUERIES: ["Cura Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.247Z] COMPANY: "Cyber Media (India) Limited" | QUERIES: ["Cyber Media (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.251Z] COMPANY: "Cybertech Systems And Software Limited" | QUERIES: ["Cybertech Systems And Software Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.251Z] COMPANY: "Cyient Limited" | QUERIES: ["Cyient Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.252Z] COMPANY: "Cyient DLM Limited" | QUERIES: ["Cyient DLM Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.254Z] COMPANY: "Dabur India Limited" | QUERIES: ["Dabur India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.258Z] COMPANY: "Dai-Ichi Karkaria Limited" | QUERIES: ["Dai-Ichi Karkaria Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.260Z] COMPANY: "Dalmia Bharat Limited" | QUERIES: ["Dalmia Bharat Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.260Z] COMPANY: "Dalmia Bharat Sugar and Industries Limited" | QUERIES: ["Dalmia Bharat Sugar and Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.267Z] COMPANY: "Dam Capital Advisors Limited" | QUERIES: ["Dam Capital Advisors Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:18.269Z] COMPANY: "Damodar Industries Limited" | QUERIES: ["Damodar Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
